Ri
"0,6749803931"
"0,9494948879"
"0,4219126392"
"0,3753540029"
"0,9434616385"
"0,03796610402"
"0,9648138272"
"0,6421474005"
"0,7726239631"
"0,8701659923"
"0,2654806636"
"0,4095155573"
"0,3669083545"
"0,2340653342"
"0,5308062987"
"0,823682148"
"0,6176910651"
"0,6685861101"
"0,430549327"
"0,2295048945"
"0,2975011222"
"0,740667895"
"0,6664183108"
"0,467996651"
"0,1413695403"
"0,5282904886"
"0,415119435"
"0,2861904089"
"0,3243738397"
"0,9642687949"
"0,7291386064"
"0,1084018844"
"0,06416826819"
"0,2669245345"
"0,4643795945"
"0,8798580535"
"0,07826676724"
"0,2862786603"
"0,07038276291"
"0,6868233285"
"0,4080715711"
"0,228197226"
"0,6266994085"
"0,38176993"
"0,6851180172"
"0,8839628166"
"0,8380987869"
"0,4978022332"
"0,2597315499"
"0,1890323304"
"0,3116366434"
"0,3234597234"
"0,7382705384"
"0,6622812467"
"0,3302149576"
"0,1271867001"
"0,3823540385"
"0,03582362058"
"0,5101149351"
"0,170171068"
"0,5119511832"
"0,1755356447"
"0,1840863512"
"0,3269189775"
"0,5239347004"
"0,2137004069"
"0,08692803021"
"0,8448453812"
"0,3886779727"
"0,6677298604"
"0,9370960159"
"0,01732539369"
"0,5195015873"
"0,2027094952"
"0,8057270769"
"0,3190651536"
"0,7232518164"
"0,6105500185"
"0,743567327"
"0,8583146139"
"0,5350200935"
"0,5248198641"
"0,9966469366"
"0,8373591811"
"0,6159889711"
"0,367870422"
"0,283143454"
"0,08089116351"
"0,05061696339"
"0,03565650874"
"0,02672807139"
"0,591275689"
"0,3178505471"
"0,86569171"
"0,1457904907"
"0,5203900716"
"0,4307792622"
"0,5048693788"
"0,9832898803"
"0,9096299319"
"0,2401250433"
"0,3964172228"
"0,2285803541"
"0,04283875175"
"0,1791847357"
"0,7390438797"
"0,2304121351"
"0,2813322559"
"0,7913205374"
"0,9363742021"
"0,9294096052"
"0,8058528306"
"0,2258198213"
"0,7510591567"
"0,7486804875"
"0,777203065"
"0,5139225955"
"0,60548568"
"0,172810769"
"0,04547188444"
"0,844041324"
"0,7298002788"
"0,4183524216"
"0,6871807466"
"0,2436739688"
"0,1479996793"
"0,5530119559"
"0,3303411322"
"0,04523849076"
"0,8141308488"
"0,6560997648"
"0,439329033"
"0,2640327452"
"0,5631815712"
"0,129401458"
"0,4746459002"
"0,5487511015"
"0,9250319561"
"0,06548430424"
"0,1170498196"
"0,6784648069"
"0,2648763075"
"0,6595532211"
"0,5512044989"
"0,6747004659"
"0,1598139441"
"0,01132234314"
"0,1409078616"
"0,4732271055"
"0,3988463243"
"0,3049697817"
"0,6961262148"
"0,7573889823"
"0,5023072311"
"0,2780948586"
"0,931473558"
"0,9932978668"
"0,1967916913"
"0,09469851998"
"0,6464404365"
"0,9269250367"
"0,8529382758"
"0,2225591916"
"0,6195899685"
"0,8041099911"
"0,4959586375"
"0,6819779279"
"0,2021032701"
"0,3567290678"
"0,6325971429"
"0,08071863899"
"0,1204704875"
"0,1617440659"
"0,8032426061"
"0,1790697364"
"0,05378762374"
"0,3245773909"
"0,4642027962"
"0,3393064079"
"0,1380332704"
"0,5642368475"
"0,532692332"
"0,1054333714"
"0,6678636761"
"0,6848396593"
"0,6858723889"
"0,3319396397"
"0,9158787523"
"0,1066619783"
"0,2953209675"
"0,7343990199"
"0,1699750161"
"0,5995667109"
"0,6996007169"
"0,4701004483"
"0,8013164821"
"0,6126388193"
"0,3701305365"
"0,3734954267"
"0,4186176433"
"0,6260844343"
"0,4093564378"
"0,7690995811"
"0,9388475457"
"0,7649256651"
"0,7352561343"
"0,3635886817"
"0,7101274229"
"0,5087505579"
"0,2525006947"
"0,5791794493"
"0,6595087477"
"0,7077538087"
"0,2881359251"
"0,8319883918"
"0,8064825646"
"0,2725300033"
"0,5784350361"
"0,6819124093"
"0,3824848929"
"0,8435585682"
"0,13361333"
"0,4846772534"
"0,2273272809"
"0,4660454764"
"0,3783844435"
"0,1620508406"
"0,09539540504"
"0,7967634808"
"0,06887745074"
"0,9728205756"
"0,9976229009"
"0,6517594961"
"0,6202218742"
"0,7149850016"
"0,7296614952"
"0,7672739488"
"0,6441483687"
"0,6187117165"
"0,292332678"
"0,490943766"
"0,6922405541"
"0,299965227"
"0,9973601124"
"0,746336773"
"0,4280131023"
"0,5363098285"
"0,6695464112"
"0,0210926631"
"0,7097804068"
"0,299244265"
"0,5059710591"
"0,3174213586"
"0,3563187517"
"0,4315261784"
"0,8334515585"
"0,9734366375"
"0,6886144728"
"0,5932965628"
"0,2174231969"
"0,01477948537"
"0,2935290973"
"0,6174151941"
"0,1185564474"
"0,2282120209"
"0,8390021464"
"0,2122702611"
"0,5678465835"
"0,4623393433"
"0,1854507566"
"0,02942659937"
"0,136572387"
"0,755343522"
"0,4843148516"
"0,4738284907"
"0,8144361272"
"0,7655902718"
"0,4322352035"
"0,2758748256"
"0,2773606532"
"0,6381953786"
"0,3581410216"
"0,7675358579"
"0,425833326"
"0,879114641"
"0,3605630006"
"0,008781921769"
"0,005350711116"
"0,02804774895"
"0,2837761018"
"0,3959469431"
"0,5824324909"
"0,9224227107"
"0,9239163312"
"0,1502502472"
"0,1428358326"
"0,1269544388"
"0,4900041339"
"0,1325523342"
"0,1030174282"
"0,6667472993"
"0,009846205389"
"0,75952131"
"0,5815523759"
"0,5466382577"
"0,06707714081"
"0,4067390718"
"0,3641349477"
"0,6654537626"
"0,9831404785"
"0,5758767309"
"0,1139491169"
"0,6410799869"
"0,3167985046"
"0,275921451"
"0,02861141398"
"0,7507223624"
"0,3437991085"
"0,5225378218"
"0,3255526376"
"0,6604577979"
"0,0006165203232"
"0,5949983808"
"0,6496186569"
"0,8691584412"
"0,6287227087"
"0,7067200039"
"0,7398353028"
"0,8240928279"
"0,7396344741"
"0,04329377334"
"0,4666954814"
"0,4789874916"
"0,9360207396"
"0,7009981015"
"0,6569917798"
"0,6600572671"
"0,07044362938"
"0,9191360233"
"0,9601308151"
"0,9814906174"
"0,7008456294"
"0,141139175"
"0,3780305776"
"0,2091015204"
"0,9106849415"
"0,8622329971"
"0,9801152207"
"0,9093371555"
"0,6016589482"
"0,9255585492"
"0,7555868081"
"0,9405562696"
"0,438246323"
"0,9139984955"
"0,5170664443"
"0,8444703656"
"0,7258359939"
"0,5515559471"
"0,2628623258"
"0,4778659471"
"0,6380011533"
"0,57598684"
"0,4295356611"
"0,2882027842"
"0,3735150423"
"0,3734875262"
"0,02209958738"
"0,4814099162"
"0,01999471521"
"0,776591495"
"0,6961005585"
"0,9561771888"
"0,1285974609"
"0,818030094"
"0,4839953833"
"0,2862673097"
"0,262984555"
"0,9061640706"
"0,007651372928"
"0,2208494324"
"0,07580488811"
"0,8416940674"
"0,6994609527"
"0,1425820686"
"0,7872411593"
"0,3307100861"
"0,7664764029"
"0,6741497569"
"0,292699834"
"0,1657410438"
"0,3751342832"
"0,1561843632"
"0,5105150279"
"0,04431761029"
"0,8085529568"
"0,03297839269"
"0,9955760003"
"0,0736625395"
"0,1540513086"
"0,277124528"
"0,2910766011"
"0,3704750003"
"0,41545013"
"0,8601918657"
"0,9681243111"
"0,8063759205"
"0,8128819782"
"0,9337759255"
"0,8117352344"
"0,8724341462"
"0,4322497671"
"0,8237364069"
"0,1517811982"
"0,8402938358"
"0,3171374546"
"0,160162756"
"0,9087431788"
"0,8827753176"
"0,5578915482"
"0,4665844627"
"0,5266651987"
"0,5834236176"
"0,9257548242"
"0,3141695065"
"0,5994913926"
"0,3123298756"
"0,1243488597"
"0,7101308121"
"0,6620082382"
"0,2746525629"
"0,7864654669"
"0,7342876149"
"0,3129028684"
"0,6486173136"
"0,9310412488"
"0,5637042215"
"0,5649876947"
"0,1213754348"
"0,7133534886"
"0,9325563479"
"0,07643009938"
"0,3039524941"
"0,9508901726"
"0,7628511811"
"0,7068657871"
"0,9606207326"
"0,08801009013"
"0,171353522"
"0,6635626884"
"0,7233796573"
"0,9744239092"
"0,3090479886"
"0,3553420329"
"0,9788315373"
"0,07569061062"
"0,5216926707"
"0,9557515686"
"0,9125894043"
"0,5083380358"
"0,1334970017"
"0,5920257158"
"0,2754574913"
"0,5978801697"
"0,7506828157"
"0,02265592025"
"0,2959746999"
"0,4949178698"
"0,3576639432"
"0,6439338599"
"0,3055140529"
"0,752674224"
"0,6358070507"
"0,6746190518"
"0,06498231691"
"0,6687288245"
"0,8732118201"
"0,4079215847"
"0,4862652353"
"0,6243804453"
"0,5536762528"
"0,4912796647"
"0,4269160845"
"0,6169810517"
"0,2139885254"
"0,2969507936"
"0,5031861859"
"0,6737478115"
"0,4409141808"
"0,5802244797"
"0,4143478645"
"0,8599748824"
"0,9427234094"
"0,7871033443"
"0,1003618527"
"0,1502296235"
"0,4748300011"
"0,569588667"
"0,1652927603"
"0,5180328496"
"0,02509000198"
"0,2942453199"
"0,3904777297"
"0,2176863305"
"0,07153489471"
"0,5885103766"
"0,8343047562"
"0,3813248707"
"0,913790386"
"0,2592483025"
"0,9695593814"
"0,7349345584"
"0,04915859937"
"0,2393453293"
"0,5446489893"
"0,4489926788"
"0,3153180399"
"0,5706739602"
"0,3716166269"
"0,8825486472"
"0,05382232533"
"0,8155481136"
"0,04170691506"
"0,2539800149"
"0,8620549707"
"0,7038284268"
"0,6483487635"
"0,07732081576"
"0,5960243675"
"0,2691260513"
"0,957770728"
"0,5399743928"
"0,1623596637"
"0,2050924776"
"0,1090670608"
"0,8657862544"
"0,2950944127"
"0,6815722418"
"0,8483830374"
"0,1068670314"
"0,95130202"
"0,4004338084"
"0,5059908967"
"0,7382194485"
"0,179373037"
"0,2421837282"
"0,4103783294"
"0,8911371911"
"0,3147013843"
"0,4570076836"
"0,2000735511"
"0,05450799607"
"0,1397725769"
"0,9876712243"
"0,541782314"
"0,5975669057"
"0,2091242746"
"0,1767523418"
"0,09251405076"
"0,5233099779"
"0,8843754902"
"0,8069665921"
"0,1537253665"
"0,4486926809"
"0,7504975931"
"0,150885119"
"0,3571114018"
"0,925901388"
"0,9917267259"
"0,4651343215"
"0,8945264388"
"0,8684001879"
"0,9939939543"
"0,1542057751"
"0,2586172526"
"0,02611970563"
"0,9104759569"
"0,6502932551"
"0,1961037314"
"0,166068235"
"0,1778452605"
"0,9081132745"
"0,5922434207"
"0,8578099008"
"0,003026457482"
"0,2974548014"
"0,3028679278"
"0,5376684076"
"0,6537405398"
"0,5912419763"
"0,5294803194"
"0,8311791855"
"0,9808463056"
"0,6931839619"
"0,1932550794"
"0,9502264746"
"0,9764648119"
"0,7266239559"
"0,9053828433"
"0,3494666153"
"0,3290985973"
"0,1149893182"
"0,5540544735"
"0,7260518263"
"0,8754347212"
"0,3242833162"
"0,2324797272"
"0,8773340269"
"0,5682466877"
"0,009348237849"
"0,2176884156"
"0,8931412407"
"0,08078735134"
"0,4081688295"
"0,9764625424"
"0,6523841682"
"0,4502908253"
"0,9622736457"
"0,7225998474"
"0,6181633409"
"0,2266787585"
"0,3063314464"
"0,8788110223"
"0,4812128729"
"0,4372923207"
"0,9663285677"
"0,9069040095"
"0,2884295869"
"0,3044479443"
"0,3332523362"
"0,3615103828"
"0,3114008314"
"0,059841639"
"0,7379945636"
"0,6954607922"
"0,05925870794"
"0,3883029928"
"0,7432283583"
"0,299017396"
"0,5208517696"
"0,003126580132"
"0,08930052924"
"0,490523439"
"0,9331400972"
"0,606185367"
"0,08372075672"
"0,6926310402"
"0,1158829568"
"0,01825671838"
"0,6076179946"
"0,8261203746"
"0,6871029946"
"0,5784686653"
"0,3275735084"
"0,03242446019"
"0,2794745011"
"0,006500468533"
"0,1475290618"
"0,1963260516"
"0,2146974927"
"0,7971480489"
"0,4130076295"
"0,3818938616"
"0,9610835546"
"0,8740911946"
"0,8886735035"
"0,2175773716"
"0,09899335014"
"0,6681768576"
"0,07029740415"
"0,4704813195"
"0,4494295691"
"0,005258080517"
"0,9634810114"
"0,5351915687"
"0,483003489"
"0,1896061246"
"0,06403530558"
"0,3291270404"
"0,1196572507"
"0,4511385743"
"0,9086949568"
"0,1342421763"
"0,5539378101"
"0,4881838586"
"0,2298912414"
"0,2540078894"
"0,7962830197"
"0,1822284594"
"0,4445939594"
"0,9649489593"
"0,2076938684"
"0,6870699013"
"0,9347728705"
"0,1336181004"
"0,4233314389"
"0,002025538113"
"0,3358174106"
"0,04273857414"
"0,7099906747"
"0,8273227275"
"0,8392929867"
"0,4243484962"
"0,9830678546"
"0,9695237336"
"0,3377012235"
"0,4331315164"
"0,4205517575"
"0,8158145417"
"0,09145020381"
"0,3097205772"
"0,8547335436"
"0,4282132599"
"0,4820302338"
"0,7816122475"
"0,8967438154"
"0,6222309109"
"0,3304295113"
"0,8284316183"
"0,0546894382"
"0,9892435098"
"0,2061131869"
"0,2986383357"
"0,9430772243"
"0,1978109226"
"0,1294283606"
"0,006366947484"
"0,04937486388"
"0,06640483904"
"0,07908672764"
"0,3599451055"
"0,4229745111"
"0,8384844875"
"0,7564152159"
"0,2777359988"
"0,08248741501"
"0,8105853529"
"0,1293548443"
"0,1323018793"
"0,8992131852"
"0,9650628134"
"0,3817261945"
"0,7304878302"
"0,2077903052"
"0,54135906"
"0,02706956269"
"0,8848760885"
"0,4194492568"
"0,543138304"
"0,1114066012"
"0,9611629738"
"0,468953504"
"0,02336170083"
"0,6255595877"
"0,8963618067"
"0,0132273773"
"0,6153502907"
"0,4752031696"
"0,5743373916"
"0,9178345732"
"0,1851103091"
"0,6156128621"
"0,1180282008"
"0,7168841476"
"0,668672559"
"0,2481134194"
"0,6118149938"
"0,412605967"
"0,1279229562"
"0,2965193121"
"0,00284521852"
"0,1927507608"
"0,8093793532"
"0,7343985319"
"0,4467250518"
"0,3871345537"
"0,5225948338"
"0,7177802957"
"0,1608416901"
"0,2590611447"
"0,9683455765"
"0,8929657717"
"0,9276804645"
"0,03302004261"
"0,7414868337"
"0,6953905973"
"0,7508529449"
"0,8969720458"
"0,6093379363"
"0,9330266856"
"0,8081534843"
"0,585698049"
"0,3236831891"
"0,4565995668"
"0,7688136193"
"0,5511009615"
"0,6629528783"
"0,2589376521"
"0,7462248255"
"0,6560147128"
"0,6208739436"
"0,9170574042"
"0,6427522007"
"0,7899886047"
"0,6588579331"
"0,8931286749"
"0,4098627083"
"0,7986785081"
"0,7216189964"
"0,8442530294"
"0,7946435543"
"0,6428918328"
"0,2789923859"
"0,7560267353"
"0,4728877994"
"0,7589957624"
"0,001649646829"
"0,4111497119"
"0,07927546529"
"0,179313449"
"0,8043837356"
"0,4318802134"
"0,5367805938"
"0,08929629164"
"0,8978638891"
"0,8939246378"
"0,2602856894"
"0,147674918"
"0,1782360567"
"0,2993902839"
"0,2634870581"
"0,07645497637"
"0,7536720854"
"0,5177187301"
"0,9335255944"
"0,7395386221"
"0,6579467512"
"0,1560557006"
"0,2543794891"
"0,1719160048"
"0,8333486823"
"0,7043030874"
"0,5579069106"
"0,7957855573"
"0,2787075738"
"0,715137373"
"0,4605279545"
"0,3656256915"
"0,8530466938"
"0,2255680661"
"0,5038872312"
"0,02115479015"
"0,6013464545"
"0,6041485762"
"0,1594392755"
"0,1952801867"
"0,626130967"
"0,01674133188"
"0,2797514297"
"0,02355113327"
"0,4670663964"
"0,7437774878"
"0,7834195821"
"0,332294574"
"0,6704865878"
"0,6532413483"
"0,345844345"
